Age,Gender,family_history_with_overweight,FAVC,SMOKE,SCC,CAEC,CALC,FCVC,NCP,CH2O,FAF,TUE,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,Height,Weight
0.411101855036577,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,61.0
-0.5313672810404477,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.7,65.0
-0.37428909169427693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.64,53.0
-1.00260184907896,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.64,59.0
-0.37428909169427693,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.75,95.0
0.25402366569040624,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.59,47.0
-0.8455236597327893,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,60.0
-0.21721090234810614,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.62,53.0
-0.8455236597327893,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.61,62.0
1.3535709911136018,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.85,93.0
-1.00260184907896,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,78.0
-1.00260184907896,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.45,53.0
-0.06013271300193536,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,51.0
-0.8455236597327893,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,70.0
-0.8455236597327893,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.89,87.0
-0.6884454703866185,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.83,85.0
-0.21721090234810614,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7,75.0
-0.8455236597327893,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.61,53.8
0.09694547634423543,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.87,66.0
-0.6884454703866185,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.98,125.0
-0.21721090234810614,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.65,95.0
-0.6884454703866185,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.56,51.5
-0.37428909169427693,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.73,79.0
1.5106491804597726,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.78,73.0
2.1389619378444555,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.55,59.0
-0.5313672810404477,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.75,78.0
-0.5313672810404477,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.65,88.0
-0.5313672810404477,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.72,66.5
-0.5313672810404477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.62,70.0
-0.8455236597327893,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.64,53.0
2.1389619378444555,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,60.0
-0.8455236597327893,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.51,45.0
-0.6884454703866185,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.62,53.0
-0.8455236597327893,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,45.0
-1.00260184907896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7,50.0
0.8823364230750894,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.92,130.0
-1.00260184907896,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,58.0
-0.8455236597327893,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.51,59.0
-0.06013271300193536,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,85.0
-0.6884454703866185,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.65,75.0
-1.00260184907896,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.63,63.0
2.2960401271906266,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.65,50.0
-0.8455236597327893,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.63,76.0
-1.159680038425131,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.67,60.0
-1.00260184907896,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.72,55.0
2.453118316536797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.68,80.0
-1.159680038425131,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.6,65.0
-0.6884454703866185,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.68,68.0
1.196492801767431,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.75,120.0
-0.5313672810404477,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.63,51.0
-1.159680038425131,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.7,70.0
-1.159680038425131,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,56.0
-0.37428909169427693,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.56,49.0
-0.37428909169427693,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.75,74.0
0.09694547634423543,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,68.0
-0.8455236597327893,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.78,64.0
-0.5313672810404477,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,42.3
-0.8455236597327893,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.5,50.0
-1.00260184907896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,60.0
-0.6884454703866185,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.76,55.0
-0.37428909169427693,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.58,58.0
-0.5313672810404477,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.63,66.0
-0.5313672810404477,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.54,49.0
-0.21721090234810614,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,55.0
1.981883748498285,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.68,83.0
-1.00260184907896,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.93,86.0
2.453118316536797,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.55,62.0
0.09694547634423543,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.78,78.0
-0.37428909169427693,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.84,84.0
-0.5313672810404477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.62,70.0
0.25402366569040624,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.85,105.0
-0.06013271300193536,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.84,86.0
-0.37428909169427693,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.65,58.0
0.8823364230750894,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,91.0
-0.21721090234810614,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.65,67.0
-0.8455236597327893,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8,60.0
-0.6884454703866185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.65,80.0
-0.8455236597327893,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.83,82.0
-1.00260184907896,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.76,68.0
-1.00260184907896,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.59,40.0
-0.21721090234810614,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.75,120.0
0.25402366569040624,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.72,65.0
-0.5313672810404477,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.53,53.0
-0.21721090234810614,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,83.0
0.7252582337289186,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,78.0
-0.06013271300193536,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.56,51.0
0.09694547634423543,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.89,75.0
2.453118316536797,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.58,63.0
1.8248055591521142,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.63,80.0
-0.21721090234810614,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8,77.0
4.809291156729359,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.78,84.0
0.7252582337289186,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6,56.0
-0.21721090234810614,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8,60.0
-0.8455236597327893,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75,58.0
-0.06013271300193536,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.66,67.0
-1.159680038425131,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.6,53.0
-0.21721090234810614,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.66,60.0
1.5106491804597726,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.68,75.0
-0.8455236597327893,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,64.0
2.453118316536797,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.56,80.0
-0.21721090234810614,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.74,105.0
-0.5313672810404477,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.85,125.0
-0.5313672810404477,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.52,42.0
-1.00260184907896,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.86,110.0
0.8823364230750894,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.76,112.0
-0.37428909169427693,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.6,82.0
-0.5313672810404477,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,48.0
-0.37428909169427693,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.61,67.0
-0.5313672810404477,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,50.0
